294.1428,0
294.2143,0
294.2857,0
294.3572,0
294.4286,0
294.5,0
294.5714,0
294.6428,0
294.7143,0
294.7857,0
294.8572,0
294.9286,0
295,0
295.0714,0
295.1428,0
295.2143,0
295.2857,0
295.3572,0
295.4286,0
295.5,0
295.5714,0
295.6428,0
295.7143,0
295.7857,0
295.8572,0
295.9286,0
296,0
296.0714,0
296.1428,0
296.2143,0
296.2857,0
296.3572,0
296.4286,0
296.5,0
296.5714,0
296.6428,0
296.7143,0
296.7857,0
296.8572,0
296.9286,0
297,0
297.0714,0
297.1428,0
297.2143,0
297.2857,0
297.3572,0
297.4286,0
297.5,0
297.5714,0
297.6428,0
297.7143,0
297.7857,0
297.8572,0
297.9286,0
298,0
298.0714,0
298.1428,0
298.2143,0
298.2857,0
298.3572,0
298.4286,0
298.5,0
298.5714,0
298.6428,0
298.7143,0
298.7857,0
298.8572,0
298.9286,0
299,0
299.0714,0
299.1428,0
299.2143,0
299.2857,0
299.3572,0
299.4286,0
299.5,0
299.5714,0
299.6428,0
299.7143,0
299.7857,0
299.8572,0
299.9286,0
300,0
300.0714,0
300.1428,0
300.2143,0
300.2857,0
300.3572,0
300.4286,0
300.5,0
300.5714,0
300.6428,0
300.7143,0
300.7857,0
300.8572,0
300.9286,0
301,0
301.0714,0
301.1428,0
301.2143,0
301.2857,0
301.3572,0
301.4286,0
301.5,0
301.5714,0
301.6428,0
301.7143,0
301.7857,0
301.8572,0
301.9286,0
302,0
302.0714,0
302.1428,0
302.2143,0
302.2857,0
302.3572,0
302.4286,0
302.5,0
302.5714,0
302.6428,0
302.7143,0
302.7857,0
302.8572,0
302.9286,0
303,0
303.0714,0
303.1428,0
303.2143,0
303.2857,0
303.3572,0
303.4286,0
303.5,0
303.5714,0
303.6428,0
303.7143,0
303.7857,0
303.8572,0
303.9286,0
304,0
304.0714,0
304.1428,0
304.2143,0
304.2857,0
304.3572,0
304.4286,0
304.5,0
304.5714,0
304.6428,0
304.7143,0
304.7857,0
304.8572,0
304.9286,0
305,0
305.0714,0
305.1428,1.00E-04
305.2143,2.00E-04
305.2857,4.00E-04
305.3572,9.00E-04
305.4286,0.002
305.5,0.0037
305.5714,0.0062
305.6428,0.0094
305.7143,0.0127
305.7857,0.0157
305.8572,0.0177
305.9286,0.019
306,0.02
306.0714,0.0215
306.1428,0.0237
306.2143,0.0263
306.2857,0.0284
306.3572,0.0293
306.4286,0.0299
306.5,0.0339
306.5714,0.0494
306.6428,0.0922
306.7143,0.1905
306.7857,0.3893
306.8572,0.7486
306.9286,1.3257
307,2.1407
307.0714,3.1342
307.1428,4.153
307.2143,5.0016
307.2857,5.564
307.3572,5.9649
307.4286,6.6831
307.5,8.5374
307.5714,12.4979
307.6428,19.3491
307.7143,29.3437
307.7857,42.0005
307.8572,56.2226
307.9286,70.6112
308,83.7344
308.0714,94.0837
308.1428,100
308.2143,99.9201
308.2857,93.0853
308.3572,80.2981
308.4286,64.0143
308.5,47.531
308.5714,33.8546
308.6428,24.8793
308.7143,21.2714
308.7857,22.8056
308.8572,28.6318
308.9286,37.3527
309,47.1314
309.0714,56.0641
